Ticker,CurrentPrice,PriceWhenAdded,DateAdded,DayPercent,FiveDayPercent,TenDayPercent,MonthPercent,ThreeMonthPercent,YearPercent
PRCH,4.36,4.35,04/23/22,0.23,-14.94,-15.17,,,
CVNA,36.71,83.75,04/23/22,-8.30,-30.79,-44.57,,,
TTCF,7.00,8.77,04/25/22,-5.59,-9.58,-14.37,,,
ARCH,156.70,128.65,04/25/22,20.72,23.54,24.23,,,
VUZI,5.70,5.76,04/25/22,-6.42,-3.30,-20.14,,,
WKHS,2.96,3.35,04/25/22,-9.55,-8.66,-24.18,,,
REI,4.14,4.01,04/25/22,9.23,10.22,8.73,,,
ATUS,11.20,10.94,04/25/22,-3.02,-12.89,-8.14,,,
RKT,8.66,9.28,04/25/22,-3.23,-3.23,-9.48,,,
FUBO,3.31,4.43,04/25/22,-6.09,-6.09,-34.31,,,
CVNA,36.71,76.80,04/25/22,-6.43,-23.01,-49.52,,,
ARCH,156.70,155.31,04/26/22,10.18,13.34,1.81,,,
FSR,11.04,10.43,04/26/22,-1.73,-3.16,-15.05,,,
CHWY,24.61,31.91,04/26/22,-3.42,-4.04,-17.93,,,
VUZI,5.70,5.39,04/26/22,-1.48,2.60,-17.44,,,
WKHS,2.96,3.03,04/26/22,-0.33,4.29,-17.16,,,
REI,4.14,4.38,04/26/22,-0.46,7.53,-1.83,,,
SAVA,21.87,21.25,04/26/22,-0.66,-1.04,-10.78,,,
BROS,25.33,48.20,04/26/22,-2.49,0.73,-16.99,,,
WOOF,16.30,21.84,04/26/22,-5.95,-11.22,-15.98,,,
FUBO,3.31,4.16,04/26/22,-5.05,0,-28.61,,,
CVNA,36.71,71.86,04/26/22,-8.52,-21.58,-49.37,,,
ARCH,156.70,169.65,04/27/22,-0.35,3.38,-1.43,,,
SAVA,21.87,20.98,04/27/22,-0.38,-4.81,-8.06,,,
CHWY,24.61,30.64,04/27/22,5.29,-2.77,-18.15,,,
SIRI,6.12,6.01,04/27/22,4.99,1.83,1.33,,,
FOUR,47.37,52.30,04/27/22,3.75,-5.05,-22.72,,,
CVNA,36.71,65.32,04/27/22,-1.45,-16.37,-46.83,,,
FUBO,3.31,3.98,04/27/22,2.26,3.77,-21.61,,,
ALLO,7.34,8.30,04/27/22,2.41,5.66,-12.17,,,
SPWR,16.08,17.31,04/27/22,-0.75,6.76,-16.12,,,
SRRA,54.66,54.50,04/27/22,0.02,0.04,-0.06,,,
ESPR,6.17,5.46,04/27/22,0.92,15.02,-7.51,,,
BYND,25.95,38.22,04/27/22,4.19,3.79,-27.11,,,
TTCF,7.00,8.22,04/27/22,0.12,-1.22,-18.00,,,
AMRS,2.35,3.51,04/27/22,1.42,1.99,-50.14,,,
SNBR,40.85,41.77,04/27/22,2.47,4.36,-3.40,,,
ESPR,6.17,5.16,04/28/22,10.08,18.60,1.55,,,
BYND,25.95,37.35,04/28/22,-1.26,2.89,-32.85,,,
ARCH,156.70,172.98,04/28/22,-3.82,1.43,-10.16,,,
VTNR,14.76,9.28,04/28/22,2.48,14.22,28.23,,,
CHWY,24.61,30.31,04/28/22,-4.12,-4.39,-14.22,,,
SIRI,6.12,6.24,04/28/22,-3.85,-1.76,-4.01,,,
EVGO,8.96,9.12,04/28/22,-0.66,-1.10,-5.92,,,
ATUS,11.20,9.93,04/28/22,-6.55,2.32,-5.84,,,
CVNA,36.71,59.54,04/28/22,-2.65,-17.84,-37.19,,,
FUBO,3.31,3.81,04/28/22,-0.52,8.14,-18.64,,,
ALLO,7.34,8.05,04/28/22,3.73,14.91,-13.42,,,
AMRS,2.35,3.27,04/28/22,4.89,10.40,-47.40,,,
IOT,9.99,12.83,04/28/22,-3.82,-6.86,-21.75,,,
BLNK,16.16,19.62,04/28/22,-2.65,-6.27,-23.45,,,
WOOF,16.30,20.68,04/28/22,-6.87,-1.89,-11.85,,,
PRCH,4.36,4.02,04/28/22,-7.96,-6.22,-5.47,,,
ARCH,156.70,166.92,04/29/22,-4.78,4.98,-3.52,,,
CHWY,24.61,29.49,04/29/22,2.24,-4.10,-5.15,,,
SIRI,6.12,6.07,04/29/22,-0.66,-0.16,1.15,,,
ATUS,11.20,9.38,04/29/22,1.60,9.91,0.75,,,
CVNA,36.71,61.99,04/29/22,-4.61,-25.12,-38.20,,,
FUBO,3.31,3.97,04/29/22,4.79,-15.11,-11.59,,,
BGFV,12.18,14.47,05/01/22,2.14,-0.55,-6.01,,,
CHWY,24.61,29.06,05/01/22,3.75,-2.68,-3.75,,,
SIRI,6.12,6.00,05/01/22,0.50,1.00,2.33,,,
ATUS,11.20,9.28,05/01/22,2.69,11.10,1.83,,,
WOOF,16.30,19.26,05/01/22,-2.70,5.71,-3.22,,,
W,49.38,76.94,05/01/22,8.98,-13.17,-25.49,,,
CVNA,36.71,57.96,05/01/22,2.02,-19.91,-33.90,,,
FUBO,3.31,3.79,05/01/22,9.76,-11.08,-7.39,,,
SRG,8.05,9.90,05/01/22,-0.71,-2.12,-15.96,,,
GRPN,12.99,19.51,05/01/22,0.10,-10.40,-24.35,,,
FSR,11.04,10.19,05/02/22,-0.88,-7.07,-3.53,,,
CHWY,24.61,30.15,05/02/22,1.56,-12.67,-9.59,,,
NKLA,5.92,6.99,05/02/22,0.29,-16.31,-14.88,,,
SIRI,6.12,6.03,05/02/22,1.00,0.33,2.16,,,
WRBY,15.84,23.56,05/02/22,4.58,-13.71,-26.61,,,
WOOF,16.30,18.74,05/02/22,3.47,3.31,-2.56,,,
W,49.38,83.85,05/02/22,4.99,-25.64,-36.04,,,
CVNA,36.71,59.13,05/02/22,-4.70,-34.43,-30.88,,,
FUBO,3.31,4.16,05/02/22,0,-30.05,-16.11,,,
PRCH,4.36,3.98,05/02/22,-4.02,-10.55,10.80,,,
APPH,2.98,3.65,05/02/22,-6.30,-18.36,-15.07,,,
CWH,28.44,28.48,05/03/22,0.88,-3.79,3.86,,,
ESPR,6.17,6.07,05/03/22,3.46,-16.14,3.62,,,
W,49.38,88.03,05/03/22,-2.70,-33.89,-40.03,,,
CVNA,36.71,56.35,05/03/22,-3.05,-35.44,-31.00,,,
FUBO,3.31,4.16,05/03/22,-0.72,-28.61,-19.95,,,
APPH,2.98,3.42,05/03/22,-6.14,-19.01,-6.43,,,
CWH,28.44,28.73,05/04/22,-0.59,-3.24,-1.01,,,
ESPR,6.17,6.28,05/04/22,-2.55,-19.59,-1.75,,,
BGFV,12.18,14.59,05/04/22,0.62,-8.36,-16.52,,,
FSR,11.04,9.84,05/04/22,0.61,-10.77,12.20,,,
ATUS,11.20,9.94,05/04/22,2.21,-4.33,12.68,,,
UPST,47.50,90.38,05/04/22,-1.48,-67.80,-47.44,,,
WOOF,16.30,19.67,05/04/22,3.15,-7.12,-17.13,,,
W,49.38,85.65,05/04/22,-21.25,-34.31,-42.35,,,
CVNA,36.71,54.63,05/04/22,-10.45,-36.43,-32.80,,,
FUBO,3.31,4.13,05/04/22,-0.24,-24.46,-19.85,,,
PRTS,7.00,8.52,05/04/22,3.05,-15.61,-17.84,,,
HRTX,3.61,4.43,05/05/22,-8.58,-22.35,,,,
CWH,28.44,28.56,05/05/22,5.18,3.89,,,,
ESPR,6.17,6.12,05/05/22,-9.64,-14.38,,,,
BGFV,12.18,14.68,05/05/22,-1.98,-9.74,,,,
ICPT,18.21,19.59,05/05/22,-4.44,-10.97,,,,
GDRX,8.23,13.11,05/05/22,-3.81,-38.67,,,,
FSR,11.04,9.90,05/05/22,5.25,-5.76,,,,
VTNR,14.76,10.60,05/05/22,0.75,12.26,,,,
CHWY,24.61,28.98,05/05/22,-2.42,-10.28,,,,
NKLA,5.92,7.66,05/05/22,-9.79,-27.55,,,,
WKHS,2.96,3.04,05/05/22,-5.59,-16.12,,,,
HCP,33.50,46.33,05/05/22,-10.99,-26.29,,,,
WOOF,16.30,20.29,05/05/22,0.34,-10.15,,,,
ASAN,20.91,26.77,05/05/22,-4.11,-25.78,,,,
W,49.38,67.45,05/05/22,-0.95,-17.33,,,,
GOGO,17.80,18.10,05/05/22,-0.39,-1.27,,,,
GES,20.47,22.64,05/05/22,-2.69,-9.41,,,,
FOUR,47.37,45.45,05/05/22,-5.13,-3.43,,,,
CVNA,36.71,48.92,05/05/22,-5.11,-23.55,,,,
FUBO,3.31,4.12,05/05/22,-18.20,-24.76,,,,
HRTX,3.61,4.05,05/06/22,-10.86,-11.36,,,,
CWH,28.44,30.04,05/06/22,-3.53,-0.63,,,,
ESPR,6.17,5.53,05/06/22,-3.62,4.52,,,,
ICPT,18.21,18.72,05/06/22,-3.79,-4.49,,,,
FSR,11.04,10.42,05/06/22,-9.12,-5.47,,,,
CHWY,24.61,28.28,05/06/22,-6.90,-1.10,,,,
NKLA,5.92,6.91,05/06/22,-15.34,-7.24,,,,
HCP,33.50,41.24,05/06/22,-19.03,-6.67,,,,
BROS,25.33,46.27,05/06/22,-11.22,-41.65,,,,
WRBY,15.84,21.61,05/06/22,-5.92,-19.30,,,,
ATUS,11.20,10.31,05/06/22,-2.52,-8.34,,,,
WOOF,16.30,20.36,05/06/22,-4.91,-8.45,,,,
ASAN,20.91,25.67,05/06/22,-12.58,-5.06,,,,
W,49.38,66.81,05/06/22,-6.68,-14.19,,,,
SPCE,6.54,6.85,05/06/22,-11.39,-4.53,,,,
FOUR,47.37,43.12,05/06/22,-7.40,7.72,,,,
SOFI,7.23,6.53,05/06/22,-8.58,3.37,,,,
CVNA,36.71,46.42,05/06/22,-16.48,-17.47,,,,
FUBO,3.31,3.37,05/06/22,-13.65,4.15,,,,
DKS,79.29,93.21,05/06/22,-3.72,-3.07,,,,
HRTX,3.61,3.84,05/09/22,-16.67,-5.99,,,,
BGFV,12.18,13.75,05/09/22,-3.13,-1.96,,,,
LMND,20.18,19.18,05/09/22,-13.61,5.68,,,,
ARCH,156.70,159.72,05/09/22,-1.00,2.38,,,,
GDRX,8.23,11.51,05/09/22,-32.15,-26.15,,,,
FSR,11.04,9.77,05/09/22,-9.31,0.61,,,,
SAVA,21.87,19.47,05/09/22,-2.62,11.86,,,,
NKLA,5.92,6.11,05/09/22,-9.49,-2.62,,,,
BLNK,16.16,16.43,05/09/22,-1.10,5.36,,,,
VTNR,14.76,9.95,05/09/22,-5.73,47.24,,,,
VUZI,5.70,4.67,05/09/22,-4.71,8.99,,,,
HCP,33.50,35.45,05/09/22,-8.29,-2.65,,,,
BROS,25.33,43.47,05/09/22,-7.96,-40.99,,,,
WRBY,15.84,20.31,05/09/22,-16.99,-14.87,,,,
ATUS,11.20,10.35,05/09/22,-2.13,-10.05,,,,
WOOF,16.30,19.81,05/09/22,-7.37,-7.82,,,,
ASAN,20.91,23.01,05/09/22,-9.08,-3.00,,,,
W,49.38,66.25,05/09/22,-12.15,-19.44,,,,
FOUR,47.37,41.08,05/09/22,-7.04,10.39,,,,
CVNA,36.71,42.42,05/09/22,-14.24,-4.67,,,,
TTCF,7.00,7.58,05/09/22,-6.07,-4.22,,,,
YOU,30.83,24.92,05/09/22,-5.78,30.30,,,,
DKS,79.29,90.10,05/09/22,-1.14,-1.24,,,,
ESPR,6.17,5.33,05/09/22,-4.50,11.63,,,,
CHWY,24.61,26.33,05/09/22,-0.53,3.30,,,,
SIRI,6.12,6.05,05/09/22,0.99,1.49,,,,
VERV,13.48,12.18,05/09/22,6.65,16.26,,,,
UPST,47.50,77.13,05/09/22,-59.42,-50.50,,,,
HRTX,3.61,3.20,05/10/22,10.0,16.88,,,,
ESPR,6.17,5.09,05/10/22,-0.79,24.36,,,,
LMND,20.18,16.57,05/10/22,3.44,22.09,,,,
TTCF,7.00,7.12,05/10/22,-5.34,1.54,,,,
GDRX,8.23,7.81,05/10/22,2.43,9.22,,,,
FSR,11.04,8.86,05/10/22,-0.90,16.14,,,,
CHWY,24.61,26.19,05/10/22,-4.24,1.91,,,,
NKLA,5.92,5.53,05/10/22,-1.45,6.51,,,,
BLNK,16.16,16.25,05/10/22,-4.80,4.37,,,,
VTNR,14.76,9.38,05/10/22,14.39,52.56,,,,
SIRI,6.12,6.11,05/10/22,-0.33,1.15,,,,
VUZI,5.70,4.45,05/10/22,-7.19,32.58,,,,
HCP,33.50,32.51,05/10/22,-3.38,5.78,,,,
BROS,25.33,40.01,05/10/22,-5.10,-35.44,,,,
WRBY,15.84,16.86,05/10/22,-2.14,-2.19,,,,
ATUS,11.20,10.13,05/10/22,-6.12,-0.69,,,,
UPST,47.50,31.30,05/10/22,-7.03,35.37,,,,
WOOF,16.30,18.35,05/10/22,-0.44,1.20,,,,
RKT,8.66,7.78,05/10/22,-2.96,11.70,,,,
ASAN,20.91,20.92,05/10/22,-2.15,2.49,,,,
HRTX,3.61,3.52,05/11/22,-2.27,2.56,,,,
ESPR,6.17,5.05,05/11/22,3.76,22.18,,,,
CVNA,36.71,34.73,05/11/22,7.69,5.70,,,,
FSR,11.04,8.78,05/11/22,6.26,25.74,,,,
VTNR,14.76,10.73,05/11/22,10.90,37.56,,,,
GDRX,8.23,8.00,05/11/22,0.50,2.88,,,,
NKLA,5.92,5.45,05/11/22,1.83,8.62,,,,
WRBY,15.84,16.50,05/11/22,4.24,-4.00,,,,
HCP,33.50,31.41,05/11/22,8.72,6.65,,,,
W,49.38,56.26,05/11/22,-0.89,-12.23,,,,
UPST,47.50,29.10,05/11/22,12.65,63.23,,,,
ATUS,11.20,9.51,05/11/22,-1.68,17.77,,,,
ASAN,20.91,20.47,05/11/22,-2.93,2.15,,,,
FUBO,3.31,3.12,05/11/22,-0.64,6.09,,,,
RKT,8.66,7.55,05/11/22,5.03,14.70,,,,
BROS,25.33,37.97,05/11/22,-33.87,-33.29,,,,
FOUR,47.37,40.42,05/11/22,8.58,17.19,,,,
GRPN,12.99,13.67,05/11/22,4.10,-4.97,,,,
DNMR,4.34,3.72,05/11/22,-10.22,16.67,,,,
WOOF,16.30,18.27,05/11/22,-0.22,-10.78,,,,
HRTX,3.61,3.35,05/12/22,7.16,,,,,
ESPR,6.17,5.14,05/12/22,12.45,,,,,
CVNA,36.71,37.73,05/12/22,1.54,,,,,
LMND,20.18,18.27,05/12/22,15.16,,,,,
TTCF,7.00,6.45,05/12/22,12.09,,,,,
FSR,11.04,9.19,05/12/22,7.18,,,,,
SAVA,21.87,17.50,05/12/22,9.94,,,,,
VTNR,14.76,11.43,05/12/22,21.08,,,,,
GDRX,8.23,8.15,05/12/22,9.20,,,,,
BBBY,8.75,9.65,05/12/22,-0.10,,,,,
NKLA,5.92,5.42,05/12/22,18.27,,,,,
WRBY,15.84,16.78,05/12/22,3.93,,,,,
HCP,33.50,33.98,05/12/22,13.27,,,,,
W,49.38,54.98,05/12/22,4.27,,,,,
BLNK,16.16,15.07,05/12/22,14.40,,,,,
UPST,47.50,31.00,05/12/22,23.00,,,,,
CHWY,24.61,25.33,05/12/22,10.42,,,,,
ASAN,20.91,19.63,05/12/22,24.15,,,,,
FUBO,3.31,3.02,05/12/22,16.23,,,,,
RKT,8.66,7.45,05/12/22,8.86,,,,,
CONN,13.19,14.36,05/12/22,1.81,,,,,
VUZI,5.70,4.59,05/12/22,4.36,,,,,
VERV,13.48,12.39,05/12/22,10.82,,,,,
SIRI,6.12,5.99,05/12/22,2.50,,,,,
ATUS,11.20,9.35,05/12/22,1.07,,,,,
HRTX,3.61,3.49,05/13/22,2.87,,,,,
CVNA,36.71,41.77,05/13/22,-3.18,,,,,
LMND,20.18,21.52,05/13/22,-6.09,,,,,
FSR,11.04,10.04,05/13/22,-2.29,,,,,
VTNR,14.76,12.59,05/13/22,15.41,,,,,
GDRX,8.23,8.73,05/13/22,-2.06,,,,,
BBBY,8.75,9.79,05/13/22,-4.80,,,,,
NKLA,5.92,5.79,05/13/22,2.59,,,,,
WRBY,15.84,17.76,05/13/22,-2.98,,,,,
W,49.38,58.66,05/13/22,-9.02,,,,,
SIRI,6.12,6.10,05/13/22,0.66,,,,,
UPST,47.50,34.90,05/13/22,9.40,,,,,
CHWY,24.61,28.31,05/13/22,-3.92,,,,,
ASAN,20.91,24.83,05/13/22,-10.11,,,,,
FUBO,3.31,3.62,05/13/22,-3.59,,,,,
BROS,25.33,26.58,05/13/22,-3.61,,,,,
MSTR,205.92,216.85,05/13/22,-10.00,,,,,
DNMR,4.34,3.70,05/13/22,10.81,,,,,
VERU,13.95,13.20,05/13/22,0.08,,,,,
SPCE,6.54,6.49,05/13/22,-0.92,,,,,
VUZI,5.70,4.97,05/13/22,2.21,,,,,
HCP,33.50,41.00,05/13/22,-16.51,,,,,
BLNK,16.16,17.97,05/13/22,-4.12,,,,,
PECO,34.17,33.47,05/13/22,-0.69,,,,,
YOU,30.83,28.22,05/13/22,15.06,,,,,
GRPN,12.99,14.39,05/13/22,-0.97,,,,,
HRTX,3.61,3.59,05/14/22,0,,,,,
CVNA,36.71,38.31,05/14/22,5.56,,,,,
LMND,20.18,21.04,05/14/22,-3.94,,,,,
TTCF,7.00,7.23,05/14/22,0.41,,,,,
FSR,11.04,9.85,05/14/22,-0.41,,,,,
VTNR,14.76,13.84,05/14/22,4.99,,,,,
GDRX,8.23,8.90,05/14/22,-3.93,,,,,
NKLA,5.92,6.41,05/14/22,-7.33,,,,,
WRBY,15.84,17.44,05/14/22,-1.20,,,,,
HCP,33.50,38.49,05/14/22,-11.07,,,,,
W,49.38,57.33,05/14/22,-6.91,,,,,
VERV,13.48,13.73,05/14/22,3.13,,,,,
SIRI,6.12,6.14,05/14/22,0,,,,,
BLNK,16.16,17.24,05/14/22,-0.06,,,,,
UPST,47.50,38.13,05/14/22,0.13,,,,,
PECO,34.17,33.59,05/14/22,-1.04,,,,,
YOU,30.83,28.27,05/14/22,14.86,,,,,
ASAN,20.91,24.37,05/14/22,-8.41,,,,,
FUBO,3.31,3.51,05/14/22,-0.57,,,,,
BROS,25.33,27.00,05/14/22,-5.11,,,,,
ESPR,6.17,5.98,05/16/22,5.85,,,,,
CVNA,36.71,40.87,05/16/22,-4.65,,,,,
SAVA,21.87,21.78,05/16/22,0.83,,,,,
VTNR,14.76,14.65,05/16/22,-2.32,,,,,
WRBY,15.84,17.29,05/16/22,-4.63,,,,,
W,49.38,53.63,05/16/22,-1.16,,,,,
YOU,30.83,32.58,05/16/22,6.05,,,,,
FUBO,3.31,3.49,05/16/22,-4.30,,,,,
MSTR,205.92,196.24,05/16/22,10.06,,,,,
WOOF,16.30,18.26,05/16/22,1.70,,,,,
VERU,13.95,13.14,05/16/22,8.68,,,,,
BEAM,31.94,34.30,05/16/22,-1.34,,,,,
IOT,9.99,10.80,05/16/22,-3.52,,,,,
CNK,16.14,16.10,05/16/22,0.87,,,,,
AEO,13.58,14.24,05/16/22,1.47,,,,,
IBRX,3.78,3.91,05/16/22,1.02,,,,,
GFS,54.03,53.02,05/16/22,3.66,,,,,
SOFI,7.23,7.03,05/16/22,1.00,,,,,
CWH,28.44,29.58,05/17/22,-3.85,,,,,
CVNA,36.71,38.88,05/17/22,-5.58,,,,,
VTNR,14.76,14.23,05/17/22,3.72,,,,,
VUZI,5.70,5.86,05/17/22,-2.73,,,,,
WRBY,15.84,16.47,05/17/22,-3.83,,,,,
W,49.38,52.79,05/17/22,-6.46,,,,,
UPST,47.50,42.35,05/17/22,12.16,,,,,
YOU,30.83,34.33,05/17/22,-10.20,,,,,
ATUS,11.20,10.03,05/17/22,11.67,,,,,
ASAN,20.91,21.40,05/17/22,-2.29,,,,,
FUBO,3.31,3.33,05/17/22,-0.60,,,,,
MSTR,205.92,214.87,05/17/22,-4.17,,,,,
WOOF,16.30,18.50,05/17/22,-11.89,,,,,
VERU,13.95,14.36,05/17/22,-2.86,,,,,
DKS,79.29,90.11,05/17/22,-12.01,,,,,
IBRX,3.78,3.92,05/17/22,-3.57,,,,,
GFS,54.03,54.94,05/17/22,-1.66,,,,,
SOFI,7.23,7.11,05/17/22,1.69,,,,,
CWH,28.44,28.44,05/18/22,,,,,,
CVNA,36.71,36.71,05/18/22,,,,,,
FSR,11.04,11.04,05/18/22,,,,,,
RAD,5.56,5.56,05/18/22,,,,,,
VTNR,14.76,14.76,05/18/22,,,,,,
BBBY,8.75,8.75,05/18/22,,,,,,
VUZI,5.70,5.70,05/18/22,,,,,,
WRBY,15.84,15.84,05/18/22,,,,,,
W,49.38,49.38,05/18/22,,,,,,
UPST,47.50,47.50,05/18/22,,,,,,
YOU,30.83,30.83,05/18/22,,,,,,
ATUS,11.20,11.20,05/18/22,,,,,,
CHWY,24.61,24.61,05/18/22,,,,,,
BIG,28.25,28.25,05/18/22,,,,,,
DNMR,4.34,4.34,05/18/22,,,,,,
WOOF,16.30,16.30,05/18/22,,,,,,
VERU,13.95,13.95,05/18/22,,,,,,
BEAM,31.94,31.94,05/18/22,,,,,,
DKS,79.29,79.29,05/18/22,,,,,,
BBIG,3.12,3.12,05/18/22,,,,,,
